Time; ConsInst; ProdInst; ConsSinceBeg; ProdSinceBeg;
339,0; 571419,9049982405; 6529330,822049565; 1,9517715617843544E8; 2,2134187183145657E9; 
340,0; 572082,9725085685; 6529330,822049565; 1,9574923915094402E8; 2,2199480491366153E9; 
341,0; 573675,1652361822; 6529330,822049565; 1,963229143161802E8; 2,226477379958665E9; 
342,0; 571168,6028598621; 6529330,822049565; 1,9689408291904005E8; 2,2330067107807145E9; 
343,0; 572291,9285981476; 6529330,822049565; 1,974663748476382E8; 2,239536041602764E9; 
344,0; 571984,1822878255; 6529330,822049565; 1,98038359029926E8; 2,2460653724248137E9; 
345,0; 571149,6485650869; 6529330,822049565; 1,986095086784911E8; 2,2525947032468634E9; 
346,0; 572543,5722442905; 6529330,822049565; 1,9918205225073537E8; 2,259124034068913E9; 
347,0; 571904,6702628747; 6529330,822049565; 1,9975395692099825E8; 2,2656533648909626E9; 
348,0; 572570,5145764023; 6529330,822049565; 2,0032652743557465E8; 2,272182695713012E9; 
349,0; 571681,4154565673; 6529330,822049565; 2,008982088510312E8; 2,278712026535062E9; 
350,0; 571773,6324069444; 6529330,822049565; 2,0146998248343816E8; 2,2852413573571115E9; 
351,0; 571705,767315948; 6529330,822049565; 2,0204168825075412E8; 2,291770688179161E9; 
352,0; 573316,250244737; 6529330,822049565; 2,0261500450099885E8; 2,2983000190012107E9; 
353,0; 572585,8552667673; 6529330,822049565; 2,0318759035626563E8; 2,3048293498232603E9; 
354,0; 572027,9375025061; 6529330,822049565; 2,0375961829376814E8; 2,31135868064531E9; 
355,0; 573585,1568810568; 6529330,822049565; 2,043332034506492E8; 2,3178880114673595E9; 
356,0; 572596,5067911759; 6529330,822049565; 2,0490579995744038E8; 2,324417342289409E9; 
357,0; 572542,3184522549; 6529330,822049565; 2,0547834227589265E8; 2,330946673111459E9; 
358,0; 573813,0772153448; 6529330,822049565; 2,06052155353108E8; 2,3374760039335084E9; 
359,0; 571890,0747973694; 6529330,822049565; 2,0662404542790535E8; 2,344005334755558E9; 
360,0; 572633,6669018453; 6529330,822049565; 2,071966790948072E8; 2,3505346655776076E9; 
361,0; 571938,9395575385; 6529364,759861946; 2,0776861803436476E8; 2,3570640303374696E9; 
362,0; 573703,2781024126; 6529364,759861946; 2,0834232131246716E8; 2,3635933950973315E9; 
363,0; 572702,1300107873; 6529364,759861946; 2,0891502344247794E8; 2,3701227598571935E9; 
364,0; 574228,3231231697; 6529364,759861946; 2,094892517656011E8; 2,3766521246170554E9; 
365,0; 573093,1747907402; 6529364,759861946; 2,1006234494039184E8; 2,3831814893769174E9; 
366,0; 573089,7913160354; 6529364,759861946; 2,1063543473170787E8; 2,3897108541367793E9; 
367,0; 574475,1126553634; 6529364,759861946; 2,1120990984436324E8; 2,3962402188966413E9; 
368,0; 574266,8059895617; 6529364,759861946; 2,117841766503528E8; 2,402769583656503E9; 
369,0; 574213,0155109678; 6529364,759861946; 2,1235838966586378E8; 2,409298948416365E9; 
370,0; 574934,2884037538; 6529364,759861946; 2,1293332395426753E8; 2,415828313176227E9; 
371,0; 574332,8272794215; 6529364,759861946; 2,1350765678154695E8; 2,422357677936089E9; 
372,0; 575934,0713805247; 6529364,759861946; 2,1408359085292748E8; 2,428887042695951E9; 
373,0; 575480,7615593423; 6529364,759861946; 2,146590716144868E8; 2,435416407455813E9; 
374,0; 574074,0355253445; 6529364,759861946; 2,1523314565001217E8; 2,441945772215675E9; 
375,0; 575082,0183636837; 6529364,759861946; 2,1580822766837585E8; 2,448475136975537E9; 
376,0; 575301,547002681; 6529364,759861946; 2,1638352921537852E8; 2,455004501735399E9; 
377,0; 574700,9927099048; 6529364,759861946; 2,1695823020808843E8; 2,4615338664952607E9; 
378,0; 574041,8452892294; 6529364,759861946; 2,1753227205337766E8; 2,4680632312551227E9; 
379,0; 575719,686501779; 6529364,759861946; 2,1810799173987943E8; 2,4745925960149846E9; 
380,0; 576566,6209942705; 6529364,759861946; 2,186845583608737E8; 2,4811219607748466E9; 
381,0; 577574,6864683266; 6529364,759861946; 2,1926213304734203E8; 2,4876513255347085E9; 
382,0; 576047,1962584093; 6529364,759861946; 2,1983818024360043E8; 2,4941806902945704E9; 
383,0; 576918,2902105482; 6529364,759861946; 2,2041509853381097E8; 2,5007100550544324E9; 
384,0; 576673,8331035983; 6529364,759861946; 2,2099177236691457E8; 2,5072394198142943E9; 
385,0; 577306,8072999527; 6529364,759861946; 2,215690791742145E8; 2,5137687845741563E9; 
386,0; 577568,1426251637; 6529364,759861946; 2,2214664731683967E8; 2,520298149334018E9; 
387,0; 578257,3426478008; 6529364,759861946; 2,2272490465948746E8; 2,52682751409388E9; 
388,0; 577969,6994058308; 6529364,759861946; 2,2330287435889328E8; 2,533356878853742E9; 
389,0; 578597,0620906835; 6529364,759861946; 2,2388147142098397E8; 2,539886243613604E9; 
390,0; 578806,0969871138; 6529364,759861946; 2,244602775179711E8; 2,546415608373466E9; 
391,0; 579001,2478997187; 6529364,759861946; 2,250392787658708E8; 2,552944973133328E9; 
392,0; 580580,2858526098; 6529364,759861946; 2,2561985905172342E8; 2,55947433789319E9; 
393,0; 581783,0597473477; 6529364,759861946; 2,2620164211147076E8; 2,566003702653052E9; 
394,0; 580325,7958074049; 6529364,759861946; 2,2678196790727815E8; 2,572533067412914E9; 
395,0; 579423,9793049536; 6529364,759861946; 2,273613918865831E8; 2,5790624321727757E9; 
396,0; 582578,3524548061; 6529364,759861946; 2,279439702390379E8; 2,5855917969326377E9; 
397,0; 582392,2931567013; 6529364,759861946; 2,285263625321946E8; 2,5921211616924996E9; 
398,0; 583287,6713786192; 6529364,759861946; 2,2910965020357323E8; 2,5986505264523616E9; 
399,0; 583199,659223423; 6529364,759861946; 2,2969284986279666E8; 2,6051798912122235E9; 
400,0; 583169,0311782295; 6529364,759861946; 2,302760188939749E8; 2,6117092559720855E9; 
401,0; 585418,6459120747; 6529364,759861946; 2,3086143753988698E8; 2,6182386207319474E9; 
402,0; 585316,6793529801; 6529364,759861946; 2,3144675421923995E8; 2,6247679854918094E9; 
403,0; 584655,3459304692; 6529364,759861946; 2,320314095651704E8; 2,6312973502516713E9; 
404,0; 585514,953507455; 6529364,759861946; 2,3261692451867786E8; 2,6378267150115333E9; 
405,0; 585753,8382701095; 6529364,759861946; 2,3320267835694796E8; 2,644356079771395E9; 
406,0; 586553,6412327726; 6529364,759861946; 2,3378923199818072E8; 2,650885444531257E9; 
407,0; 587570,9907658058; 6529364,759861946; 2,3437680298894653E8; 2,657414809291119E9; 
408,0; 589442,1750228389; 6529364,759861946; 2,3496624516396937E8; 2,663944174050981E9; 
409,0; 588519,484781923; 6529364,759861946; 2,355547646487513E8; 2,670473538810843E9; 
410,0; 590890,7912714336; 6529364,759861946; 2,3614565544002274E8; 2,677002903570705E9; 
411,0; 591889,1707091813; 6529364,759861946; 2,3673754461073193E8; 2,683532268330567E9; 
412,0; 589338,0258154483; 6529364,759861946; 2,373268826365474E8; 2,690061633090429E9; 
413,0; 592346,3323347743; 6529364,759861946; 2,3791922896888217E8; 2,696590997850291E9; 
414,0; 592170,2874922433; 6529364,759861946; 2,3851139925637442E8; 2,7031203626101527E9; 
415,0; 594320,8250592839; 6529364,759861946; 2,391057200814337E8; 2,7096497273700147E9; 
416,0; 593893,8111935654; 6529364,759861946; 2,3969961389262727E8; 2,7161790921298766E9; 
417,0; 594659,6528972905; 6529364,759861946; 2,4029427354552457E8; 2,7227084568897386E9; 
418,0; 595171,2091887577; 6529364,759861946; 2,4088944475471333E8; 2,7292378216496005E9; 
419,0; 595793,6887688227; 6529364,759861946; 2,4148523844348216E8; 2,7357671864094625E9; 
420,0; 595561,9989381589; 6529364,759861946; 2,4208080044242033E8; 2,7422965511693244E9; 
421,0; 596335,521597685; 6529398,901799096; 2,4267713596401802E8; 2,7488259500711236E9; 
422,0; 597288,7618269915; 6529398,901799096; 2,43274424725845E8; 2,755355348972923E9; 
423,0; 597068,4524248184; 6529398,901799096; 2,4387149317826983E8; 2,761884747874722E9; 
424,0; 598521,7002731286; 6529398,901799096; 2,4447001487854296E8; 2,768414146776521E9; 
425,0; 601074,0308703325; 6529398,901799096; 2,4507108890941328E8; 2,7749435456783204E9; 
426,0; 598811,5863163826; 6529398,901799096; 2,4566990049572966E8; 2,7814729445801196E9; 
427,0; 600991,182703763; 6529398,901799096; 2,4627089167843342E8; 2,788002343481919E9; 
428,0; 600539,317919738; 6529398,901799096; 2,4687143099635315E8; 2,794531742383718E9; 
429,0; 602094,5929185834; 6529398,901799096; 2,4747352558927172E8; 2,801061141285517E9; 
430,0; 603337,4332489625; 6529398,901799096; 2,480768630225207E8; 2,8075905401873164E9; 
431,0; 603137,3711092243; 6529398,901799096; 2,486800003936299E8; 2,8141199390891156E9; 
432,0; 604203,0246744006; 6529398,901799096; 2,492842034183043E8; 2,820649337990915E9; 
433,0; 605792,2891316366; 6529398,901799096; 2,4988999570743594E8; 2,827178736892714E9; 
434,0; 604556,3386943414; 6529398,901799096; 2,5049455204613027E8; 2,833708135794513E9; 
435,0; 604713,9080064511; 6529398,901799096; 2,5109926595413673E8; 2,8402375346963124E9; 
436,0; 604336,9892391177; 6529398,901799096; 2,5170360294337586E8; 2,8467669335981116E9; 
437,0; 605743,3333417397; 6529398,901799096; 2,523093462767176E8; 2,853296332499911E9; 
438,0; 607166,0425070118; 6529398,901799096; 2,5291651231922463E8; 2,85982573140171E9; 
439,0; 607256,826490224; 6529398,901799096; 2,5352376914571485E8; 2,866355130303509E9; 
440,0; 605153,8932272774; 6529398,901799096; 2,5412892303894213E8; 2,8728845292053084E9; 
441,0; 607323,4378303452; 6529398,901799096; 2,547362464767725E8; 2,8794139281071076E9; 
442,0; 608256,4290358876; 6529398,901799096; 2,553445029058084E8; 2,885943327008907E9; 
443,0; 607520,5664541973; 6529398,901799096; 2,559520234722626E8; 2,892472725910706E9; 
444,0; 608924,6799420252; 6529398,901799096; 2,565609481522046E8; 2,8990021248125052E9; 
445,0; 607195,4874500767; 6529398,901799096; 2,5716814363965467E8; 2,9055315237143044E9; 
446,0; 608976,2016486287; 6529398,901799096; 2,577771198413033E8; 2,9120609226161036E9; 
447,0; 607825,7471705443; 6529398,901799096; 2,5838494558847383E8; 2,918590321517903E9; 
448,0; 609112,6072659135; 6529398,901799096; 2,5899405819573975E8; 2,925119720419702E9; 
449,0; 610244,2040150564; 6529398,901799096; 2,596043023997548E8; 2,9316491193215013E9; 
450,0; 608115,2632357893; 6529398,901799096; 2,6021241766299057E8; 2,9381785182233005E9; 
451,0; 608910,9187124302; 6529398,901799096; 2,60821328581703E8; 2,9447079171250997E9; 
452,0; 608181,4228001066; 6529398,901799096; 2,614295100045031E8; 2,951237316026899E9; 
453,0; 610323,8860054597; 6529398,901799096; 2,6203983389050856E8; 2,957766714928698E9; 
454,0; 609308,2543717809; 6529398,901799096; 2,6264914214488035E8; 2,9642961138304973E9; 
455,0; 609159,9717490922; 6529398,901799096; 2,6325830211662945E8; 2,9708255127322965E9; 
456,0; 609711,6283691893; 6529398,901799096; 2,6386801374499863E8; 2,9773549116340957E9; 
457,0; 607452,2308579518; 6529398,901799096; 2,6447546597585657E8; 2,983884310535895E9; 
458,0; 608432,2677924914; 6529398,901799096; 2,6508389824364907E8; 2,990413709437694E9; 
459,0; 607961,2546300669; 6529398,901799096; 2,6569185949827912E8; 2,9969431083394933E9; 
460,0; 608264,808969714; 6529398,901799096; 2,6630012430724883E8; 3,0034725072412925E9; 
461,0; 607313,5789739384; 6529398,901799096; 2,6690743788622278E8; 3,0100019061430917E9; 
462,0; 607796,1485852386; 6529398,901799096; 2,67515234034808E8; 3,016531305044891E9; 
463,0; 608591,9150830227; 6529398,901799096; 2,6812382594989103E8; 3,02306070394669E9; 
464,0; 607503,7743377173; 6529398,901799096; 2,6873132972422874E8; 3,0295901028484893E9; 
465,0; 607154,6917393437; 6529398,901799096; 2,6933848441596806E8; 3,0361195017502885E9; 
466,0; 605536,2090896299; 6529398,901799096; 2,699440206250577E8; 3,0426489006520877E9; 
467,0; 604913,9684237229; 6529398,901799096; 2,705489345934814E8; 3,049178299553887E9; 
468,0; 606428,1186308807; 6529398,901799096; 2,711553627121123E8; 3,055707698455686E9; 
469,0; 605027,4879484877; 6529398,901799096; 2,717603902000608E8; 3,0622370973574853E9; 
470,0; 604740,898909414; 6529398,901799096; 2,723651310989702E8; 3,0687664962592845E9; 
471,0; 604028,4372787342; 6529398,901799096; 2,729691595362489E8; 3,0752958951610837E9; 
472,0; 603144,9728858758; 6529398,901799096; 2,7357230450913477E8; 3,081825294062883E9; 
473,0; 604666,7439646936; 6529398,901799096; 2,7417697125309944E8; 3,088354692964682E9; 
474,0; 602154,6296937108; 6529398,901799096; 2,747791258827931E8; 3,0948840918664813E9; 
475,0; 604099,825855717; 6529398,901799096; 2,7538322570864886E8; 3,1014134907682805E9; 
476,0; 601331,3105375356; 6529398,901799096; 2,759845570191864E8; 3,1079428896700797E9; 
477,0; 601941,5279394442; 6529398,901799096; 2,765864985471258E8; 3,114472288571879E9; 
478,0; 600225,8068943941; 6529398,901799096; 2,7718672435402024E8; 3,121001687473678E9; 
479,0; 600206,7832940023; 6529398,901799096; 2,7778693113731426E8; 3,1275310863754773E9; 
480,0; 599611,8608311669; 6529398,901799096; 2,783865429981454E8; 3,1340604852772765E9; 
481,0; 598917,547872492; 6529431,169432216; 2,789854605460179E8; 3,1405899164467087E9; 
482,0; 598862,9331466297; 6529431,169432216; 2,7958432347916454E8; 3,147119347616141E9; 
483,0; 598027,9714819023; 6529431,169432216; 2,8018235145064646E8; 3,153648778785573E9; 
484,0; 596537,2227222128; 6529431,169432216; 2,807788886733687E8; 3,160178209955005E9; 
485,0; 596505,391614711; 6529431,169432216; 2,813753940649834E8; 3,1667076411244373E9; 
486,0; 595829,8265355672; 6529431,169432216; 2,81971223891519E8; 3,1732370722938695E9; 
487,0; 596110,7075619574; 6529431,169432216; 2,82567334599081E8; 3,1797665034633017E9; 
488,0; 594369,0201101687; 6529431,169432216; 2,8316170361919117E8; 3,186295934632734E9; 
489,0; 593468,0056726725; 6529431,169432216; 2,8375517162486386E8; 3,192825365802166E9; 
490,0; 594312,5474664377; 6529431,169432216; 2,843494841723303E8; 3,199354796971598E9; 
491,0; 593465,1864906478; 6529431,169432216; 2,84942949358821E8; 3,2058842281410303E9; 
492,0; 592928,0263002623; 6529431,169432216; 2,855358773851212E8; 3,2124136593104625E9; 
493,0; 591856,6419633081; 6529431,169432216; 2,861277340270845E8; 3,2189430904798946E9; 
494,0; 592656,9748161203; 6529431,169432216; 2,867203910019007E8; 3,225472521649327E9; 
495,0; 590005,6708231923; 6529431,169432216; 2,873103966727239E8; 3,232001952818759E9; 
496,0; 588849,9313139326; 6529431,169432216; 2,878992466040378E8; 3,238531383988191E9; 
497,0; 589371,3411285809; 6529431,169432216; 2,884886179451664E8; 3,2450608151576233E9; 
498,0; 588213,2660122425; 6529431,169432216; 2,8907683121117866E8; 3,2515902463270555E9; 
499,0; 587052,8350868396; 6529431,169432216; 2,896638840462655E8; 3,2581196774964876E9; 
500,0; 587340,49151339; 6529431,169432216; 2,9025122453777885E8; 3,26464910866592E9; 
501,0; 585732,9788368198; 6529431,169432216; 2,908369575166157E8; 3,271178539835352E9; 
502,0; 586481,4361548513; 6529431,169432216; 2,9142343895277053E8; 3,277707971004784E9; 
503,0; 585843,7602905609; 6529431,169432216; 2,920092827130611E8; 3,2842374021742163E9; 
504,0; 586664,4656461852; 6529431,169432216; 2,925959471787073E8; 3,2907668333436484E9; 
505,0; 583653,1475807038; 6529431,169432216; 2,93179600326288E8; 3,2972962645130806E9; 
506,0; 584858,6310153552; 6529431,169432216; 2,9376445895730335E8; 3,3038256956825128E9; 
507,0; 583159,7023038737; 6529431,169432216; 2,9434761865960723E8; 3,310355126851945E9; 
508,0; 583483,3931059036; 6529431,169432216; 2,9493110205271316E8; 3,316884558021377E9; 
509,0; 583190,6152380976; 6529431,169432216; 2,955142926679512E8; 3,3234139891908092E9; 
510,0; 582179,8292979556; 6529431,169432216; 2,960964724972492E8; 3,3299434203602414E9; 
511,0; 581437,0635775363; 6529431,169432216; 2,966779095608267E8; 3,3364728515296736E9; 
512,0; 581906,5507932842; 6529431,169432216; 2,9725981611162E8; 3,3430022826991057E9; 
513,0; 580004,104595523; 6529431,169432216; 2,9783982021621555E8; 3,349531713868538E9; 
514,0; 580740,1023607171; 6529431,169432216; 2,984205603185763E8; 3,35606114503797E9; 
515,0; 579451,7963623024; 6529431,169432216; 2,9900001211493856E8; 3,362590576207402E9; 
516,0; 579704,0848512427; 6529431,169432216; 2,995797161997898E8; 3,3691200073768344E9; 
517,0; 580137,6504503884; 6529431,169432216; 3,0015985385024023E8; 3,3756494385462666E9; 
518,0; 579420,0024845437; 6529431,169432216; 3,007392738527248E8; 3,3821788697156987E9; 
519,0; 577644,7097144272; 6529431,169432216; 3,013169185624392E8; 3,388708300885131E9; 
520,0; 578093,1319958654; 6529431,169432216; 3,0189501169443506E8; 3,395237732054563E9; 
521,0; 578309,2426481758; 6529431,169432216; 3,0247332093708324E8; 3,401767163223995E9; 
522,0; 577636,685594082; 6529431,169432216; 3,030509576226773E8; 3,4082965943934274E9; 
523,0; 578881,4845216746; 6529431,169432216; 3,03629839107199E8; 3,4148260255628595E9; 
524,0; 576912,1618385967; 6529431,169432216; 3,042067512690376E8; 3,4213554567322917E9; 
525,0; 576120,8091392249; 6529431,169432216; 3,0478287207817686E8; 3,427884887901724E9; 
526,0; 575695,0296968969; 6529431,169432216; 3,0535856710787374E8; 3,434414319071156E9; 
527,0; 577113,9675517199; 6529431,169432216; 3,0593568107542545E8; 3,440943750240588E9; 
528,0; 576909,1531974851; 6529431,169432216; 3,065125902286229E8; 3,4474731814100204E9; 
529,0; 575794,6857338682; 6529431,169432216; 3,0708838491435677E8; 3,4540026125794525E9; 
530,0; 575638,8669541357; 6529431,169432216; 3,076640237813109E8; 3,4605320437488847E9; 
531,0; 575609,8420508077; 6529431,169432216; 3,082396336233617E8; 3,467061474918317E9; 
532,0; 575401,4909063618; 6529431,169432216; 3,0881503511426806E8; 3,473590906087749E9; 
533,0; 574560,3073042957; 6529431,169432216; 3,093895954215724E8; 3,480120337257181E9; 
534,0; 574071,9278550742; 6529431,169432216; 3,0996366734942746E8; 3,4866497684266133E9; 
535,0; 574885,9782270158; 6529431,169432216; 3,105385533276545E8; 3,4931791995960455E9; 
536,0; 574101,1767244246; 6529431,169432216; 3,111126545043789E8; 3,4997086307654777E9; 
537,0; 574189,9955675123; 6529431,169432216; 3,116868444999464E8; 3,50623806193491E9; 
538,0; 574342,8750780986; 6529431,169432216; 3,122611873750245E8; 3,512767493104342E9; 
539,0; 573785,2573211095; 6529431,169432216; 3,128349726323456E8; 3,519296924273774E9; 
540,0; 573747,882087737; 6529431,169432216; 3,134087205144333E8; 3,5258263554432063E9; 
541,0; 572921,4849042686; 6529459,335481114; 3,139816419993376E8; 3,5323558147786875E9; 
542,0; 572936,7692608193; 6529459,335481114; 3,1455457876859844E8; 3,5388852741141686E9; 
543,0; 573983,42965379; 6529459,335481114; 3,151285621982522E8; 3,54541473344965E9; 
544,0; 573210,3906327673; 6529459,335481114; 3,1570177258888495E8; 3,551944192785131E9; 
545,0; 572581,9712474569; 6529459,335481114; 3,162743545601324E8; 3,558473652120612E9; 
546,0; 573371,4016674813; 6529459,335481114; 3,1684772596179986E8; 3,5650031114560933E9; 
547,0; 573459,419454552; 6529459,335481114; 3,1742118538125443E8; 3,5715325707915745E9; 
548,0; 572237,9617386849; 6529459,335481114; 3,1799342334299314E8; 3,5780620301270556E9; 
549,0; 572933,3281869013; 6529459,335481114; 3,1856635667118007E8; 3,584591489462537E9; 
550,0; 572983,3848975202; 6529459,335481114; 3,191393400560776E8; 3,591120948798018E9; 
551,0; 572560,7854938027; 6529459,335481114; 3,197119008415714E8; 3,597650408133499E9; 
552,0; 572592,802156349; 6529459,335481114; 3,202844936437277E8; 3,6041798674689803E9; 
553,0; 573593,2298522865; 6529459,335481114; 3,2085808687358E8; 3,6107093268044615E9; 
554,0; 572483,5417493788; 6529459,335481114; 3,2143057041532934E8; 3,6172387861399426E9; 
555,0; 572403,6191744958; 6529459,335481114; 3,220029740345038E8; 3,623768245475424E9; 
556,0; 572612,8168243932; 6529459,335481114; 3,225755868513282E8; 3,630297704810905E9; 
557,0; 571851,0069788748; 6529459,335481114; 3,2314743785830706E8; 3,636827164146386E9; 
558,0; 572858,9530548967; 6529459,335481114; 3,2372029681136197E8; 3,6433566234818673E9; 
559,0; 571621,576675987; 6529459,335481114; 3,24291918388038E8; 3,6498860828173485E9; 
560,0; 571686,3172468614; 6529459,335481114; 3,2486360470528483E8; 3,6564155421528296E9; 
561,0; 572049,9238906099; 6529459,335481114; 3,254356546291754E8; 3,662945001488311E9; 
562,0; 572862,7010039425; 6529459,335481114; 3,260085173301794E8; 3,669474460823792E9; 
563,0; 572320,9171421087; 6529459,335481114; 3,265808382473215E8; 3,676003920159273E9; 
564,0; 571733,9084292223; 6529459,335481114; 3,271525721557507E8; 3,6825333794947543E9; 
565,0; 571307,9598683296; 6529459,335481114; 3,27723880115619E8; 3,6890628388302355E9; 
566,0; 572958,3563836868; 6529459,335481114; 3,282968384720027E8; 3,6955922981657166E9; 
567,0; 571547,2881159983; 6529459,335481114; 3,2886838576011866E8; 3,702121757501198E9; 
568,0; 571951,4157996348; 6529459,335481114; 3,294403371759183E8; 3,708651216836679E9; 
569,0; 572430,1013814496; 6529459,335481114; 3,300127672772997E8; 3,71518067617216E9; 
570,0; 572102,0875230925; 6529459,335481114; 3,305848693648228E8; 3,7217101355076413E9; 
571,0; 573040,384164929; 6529459,335481114; 3,3115790974898773E8; 3,7282395948431225E9; 
572,0; 572033,3004003695; 6529459,335481114; 3,317299430493881E8; 3,7347690541786036E9; 
573,0; 571727,7396778518; 6529459,335481114; 3,3230167078906596E8; 3,741298513514085E9; 
574,0; 572395,7044538215; 6529459,335481114; 3,328740664935198E8; 3,747827972849566E9; 
575,0; 571451,6937264102; 6529459,335481114; 3,334455181872462E8; 3,754357432185047E9; 
576,0; 573193,3322602701; 6529459,335481114; 3,3401871151950645E8; 3,7608868915205283E9; 
577,0; 571246,9766946794; 6529459,335481114; 3,3458995849620116E8; 3,7674163508560095E9; 
578,0; 571591,8588712158; 6529459,335481114; 3,351615503550724E8; 3,7739458101914907E9; 
579,0; 571610,1442139595; 6529459,335481114; 3,3573316049928635E8; 3,780475269526972E9; 
580,0; 572889,2502241418; 6529459,335481114; 3,3630604974951047E8; 3,787004728862453E9; 
581,0; 572223,1699367152; 6529459,335481114; 3,368782729194472E8; 3,793534188197934E9; 
582,0; 570953,8766502779; 6529459,335481114; 3,3744922679609746E8; 3,8000636475334153E9; 
583,0; 572528,1335638437; 6529459,335481114; 3,380217549296613E8; 3,8065931068688965E9; 
584,0; 572527,2194714884; 6529459,335481114; 3,385942821491328E8; 3,8131225662043777E9; 
585,0; 572014,7847279125; 6529459,335481114; 3,391662969338607E8; 3,819652025539859E9; 
586,0; 572293,2353731305; 6529459,335481114; 3,3973859016923386E8; 3,82618148487534E9; 
587,0; 572547,0588008532; 6529459,335481114; 3,4031113722803473E8; 3,832710944210821E9; 
588,0; 571897,7059638056; 6529459,335481114; 3,408830349339985E8; 3,8392404035463023E9; 
589,0; 571337,3072462117; 6529459,335481114; 3,4145437224124473E8; 3,8457698628817835E9; 
590,0; 570046,1038447593; 6529459,335481114; 3,420244183450895E8; 3,8522993222172647E9; 
591,0; 570939,7105898556; 6529459,335481114; 3,425953580556793E8; 3,858828781552746E9; 
592,0; 571541,023413715; 6529459,335481114; 3,4316689907909304E8; 3,865358240888227E9; 
593,0; 570880,3844206795; 6529459,335481114; 3,4373777946351373E8; 3,871887700223708E9; 
594,0; 573142,5588854658; 6529459,335481114; 3,443109220223992E8; 3,8784171595591893E9; 
595,0; 571490,6330272955; 6529459,335481114; 3,448824126554265E8; 3,8849466188946705E9; 
596,0; 572116,2205643889; 6529459,335481114; 3,4545452887599087E8; 3,8914760782301517E9; 
597,0; 571836,578242672; 6529459,335481114; 3,460263654542335E8; 3,898005537565633E9; 
598,0; 572016,7786121753; 6529459,335481114; 3,465983822328457E8; 3,904534996901114E9; 
599,0; 571814,8743814242; 6529459,335481114; 3,4717019710722715E8; 3,911064456236595E9; 
600,0; 571643,7081685262; 6529459,335481114; 3,4774184081539565E8; 3,9175939155720763E9; 
601,0; 571835,6030824736; 6529481,27238581; 3,4831367641847813E8; 3,924123396844462E9; 
602,0; 571767,8701094445; 6529481,27238581; 3,4888544428858757E8; 3,9306528781168475E9; 
603,0; 571611,6050945071; 6529481,27238581; 3,4945705589368206E8; 3,937182359389233E9; 
604,0; 572039,8850367202; 6529481,27238581; 3,5002909577871877E8; 3,9437118406616187E9; 
605,0; 571956,6228064907; 6529481,27238581; 3,5060105240152526E8; 3,9502413219340043E9; 
606,0; 570932,1989648492; 6529481,27238581; 3,511719846004901E8; 3,95677080320639E9; 
607,0; 571526,5139649624; 6529481,27238581; 3,5174351111445504E8; 3,9633002844787755E9; 
608,0; 572045,9062506495; 6529481,27238581; 3,523155570207057E8; 3,969829765751161E9; 
609,0; 571216,6464055997; 6529481,27238581; 3,528867736671113E8; 3,9763592470235467E9; 
610,0; 571664,5185371869; 6529481,27238581; 3,5345843818564844E8; 3,9828887282959323E9; 
611,0; 571767,8573258723; 6529481,27238581; 3,540302060429743E8; 3,989418209568318E9; 
612,0; 572294,3077742286; 6529481,27238581; 3,5460250035074854E8; 3,9959476908407035E9; 
613,0; 573508,1312110634; 6529481,27238581; 3,551760084819596E8; 4,002477172113089E9; 
614,0; 572990,4093020214; 6529481,27238581; 3,557489988912616E8; 4,0090066533854747E9; 
615,0; 571696,781619419; 6529481,27238581; 3,56320695672881E8; 4,0155361346578603E9; 
616,0; 571355,4204728405; 6529481,27238581; 3,5689205109335387E8; 4,022065615930246E9; 
617,0; 572564,0224322987; 6529481,27238581; 3,574646151157862E8; 4,0285950972026315E9; 
618,0; 570690,7095408961; 6529481,27238581; 3,580353058253271E8; 4,035124578475017E9; 
619,0; 572413,7324610475; 6529481,27238581; 3,5860771955778813E8; 4,0416540597474027E9; 
620,0; 572982,5470541556; 6529481,27238581; 3,591807021048423E8; 4,0481835410197883E9; 
621,0; 570625,57388981; 6529481,27238581; 3,597513276787321E8; 4,054713022292174E9; 
622,0; 572093,2591256266; 6529481,27238581; 3,6032342093785775E8; 4,0612425035645595E9; 
623,0; 571431,0152623549; 6529481,27238581; 3,608948519531201E8; 4,067771984836945E9; 
624,0; 571102,7335128369; 6529481,27238581; 3,6146595468663293E8; 4,0743014661093307E9; 
625,0; 571292,4395837403; 6529481,27238581; 3,6203724712621665E8; 4,0808309473817163E9; 
626,0; 571880,8511920909; 6529481,27238581; 3,6260912797740877E8; 4,087360428654102E9; 
627,0; 570874,5478506022; 6529481,27238581; 3,631800025252594E8; 4,0938899099264874E9; 
628,0; 571512,253738708; 6529481,27238581; 3,637515147789981E8; 4,100419391198873E9; 
629,0; 571916,8198154697; 6529481,27238581; 3,6432343159881353E8; 4,1069488724712586E9; 
630,0; 571399,9410970587; 6529481,27238581; 3,648948315399106E8; 4,113478353743644E9; 
631,0; 571878,8664031895; 6529481,27238581; 3,654667104063138E8; 4,12000783501603E9; 
632,0; 571483,8824730163; 6529481,27238581; 3,6603819428878677E8; 4,1265373162884154E9; 
633,0; 572211,443083816; 6529481,27238581; 3,666104057318706E8; 4,133066797560801E9; 
634,0; 571835,482202313; 6529481,27238581; 3,671822412140729E8; 4,1395962788331866E9; 
635,0; 570829,1435546805; 6529481,27238581; 3,677530703576276E8; 4,146125760105572E9; 
